account_id,label,scheme,t0_amount,t0_direction,t0_country,t0_hour,t0_gap_hours,t1_amount,t1_direction,t1_country,t1_hour,t1_gap_hours,t2_amount,t2_direction,t2_country,t2_hour,t2_gap_hours,t3_amount,t3_direction,t3_country,t3_hour,t3_gap_hours,t4_amount,t4_direction,t4_country,t4_hour,t4_gap_hours,t5_amount,t5_direction,t5_country,t5_hour,t5_gap_hours,t6_amount,t6_direction,t6_country,t6_hour,t6_gap_hours,t7_amount,t7_direction,t7_country,t7_hour,t7_gap_hours,t8_amount,t8_direction,t8_country,t8_hour,t8_gap_hours,t9_amount,t9_direction,t9_country,t9_hour,t9_gap_hours,t10_amount,t10_direction,t10_country,t10_hour,t10_gap_hours,t11_amount,t11_direction,t11_country,t11_hour,t11_gap_hours,t12_amount,t12_direction,t12_country,t12_hour,t12_gap_hours,t13_amount,t13_direction,t13_country,t13_hour,t13_gap_hours,t14_amount,t14_direction,t14_country,t14_hour,t14_gap_hours,t15_amount,t15_direction,t15_country,t15_hour,t15_gap_hours,t16_amount,t16_direction,t16_country,t16_hour,t16_gap_hours,t17_amount,t17_direction,t17_country,t17_hour,t17_gap_hours,t18_amount,t18_direction,t18_country,t18_hour,t18_gap_hours,t19_amount,t19_direction,t19_country,t19_hour,t19_gap_hours,t20_amount,t20_direction,t20_country,t20_hour,t20_gap_hours,t21_amount,t21_direction,t21_country,t21_hour,t21_gap_hours,t22_amount,t22_direction,t22_country,t22_hour,t22_gap_hours,t23_amount,t23_direction,t23_country,t23_hour,t23_gap_hours,t24_amount,t24_direction,t24_country,t24_hour,t24_gap_hours,t25_amount,t25_direction,t25_country,t25_hour,t25_gap_hours,t26_amount,t26_direction,t26_country,t26_hour,t26_gap_hours,t27_amount,t27_direction,t27_country,t27_hour,t27_gap_hours,t28_amount,t28_direction,t28_country,t28_hour,t28_gap_hours,t29_amount,t29_direction,t29_country,t29_hour,t29_gap_hours
182,0,clean,53.02,IN,US,14,35.3,92.55,OUT,GB,8,69.8,130.6,OUT,GB,14,50.6,30.01,OUT,US,9,68.6,11.32,OUT,CA,12,44.8,53.68,IN,CA,16,14.6,69.05,IN,US,18,28.0,66.66,OUT,US,17,23.6,42.04,OUT,US,8,53.9,60.33,OUT,CA,14,12.2,183.53,IN,US,13,57.5,74.1,IN,US,21,12.5,40.5,OUT,US,14,12.7,36.59,IN,CA,10,30.8,47.66,OUT,GB,12,29.2,202.23,IN,US,18,23.0,47.15,IN,US,20,68.8,53.74,OUT,US,9,25.3,37.12,IN,GB,8,12.9,131.52,OUT,US,13,50.6,261.88,OUT,GB,22,26.7,78.3,OUT,US,8,36.8,58.34,IN,US,14,21.1,56.23,IN,US,17,35.6,8.11,OUT,US,22,67.7,99.1,OUT,GB,16,66.7,60.78,OUT,CA,13,59.4,76.91,IN,US,10,63.4,30.9,OUT,CA,12,47.6,40.14,IN,US,21,22.0
368,0,clean,36.42,OUT,US,15,43.2,22.06,OUT,US,8,13.4,45.62,OUT,US,14,37.9,129.03,IN,US,18,38.4,54.41,OUT,US,21,71.9,108.58,OUT,US,9,42.4,174.92,OUT,US,16,68.0,34.11,OUT,US,15,71.0,47.03,OUT,CA,11,53.8,310.12,OUT,US,8,15.3,173.38,OUT,CA,22,38.2,14.33,IN,US,10,22.1,74.42,OUT,GB,17,25.7,54.62,OUT,US,10,24.4,105.76,IN,GB,12,34.5,30.08,OUT,GB,22,43.8,27.89,OUT,US,21,17.1,31.79,IN,CA,18,48.2,34.55,OUT,GB,9,55.5,104.82,OUT,US,13,56.9,21.22,OUT,US,12,62.2,33.18,OUT,US,11,38.0,13.05,IN,US,12,61.5,122.2,OUT,US,12,16.4,150.93,OUT,CA,15,64.4,42.03,OUT,US,15,44.3,43.02,IN,GB,17,65.4,78.46,OUT,GB,18,40.2,177.61,IN,US,22,32.8,75.71,OUT,CA,8,53.1
881,0,clean,205.23,IN,GB,21,39.9,14.58,OUT,US,18,38.3,100.74,IN,CA,8,27.6,37.25,IN,US,13,43.2,35.8,IN,US,15,40.6,22.44,IN,US,13,18.2,99.8,IN,GB,14,56.0,46.85,IN,GB,15,32.6,42.35,IN,US,9,26.0,59.61,IN,US,13,59.8,47.64,OUT,US,15,14.4,11.02,OUT,CA,21,44.8,36.87,OUT,US,20,56.8,111.76,IN,US,10,38.4,16.36,IN,US,11,54.1,22.83,IN,CA,13,60.9,38.81,IN,US,22,26.7,30.55,OUT,GB,13,45.9,53.39,OUT,US,10,15.0,22.77,OUT,US,20,26.5,40.03,OUT,GB,17,57.4,52.54,IN,GB,14,51.6,91.76,OUT,US,9,39.8,147.8,IN,US,12,48.4,44.29,OUT,US,19,24.9,247.26,IN,US,11,45.8,47.13,OUT,US,18,21.4,105.96,OUT,GB,13,48.9,256.01,OUT,US,22,67.2,61.03,IN,US,19,24.8
615,0,clean,33.26,IN,US,8,46.4,99.68,OUT,CA,18,65.7,29.54,IN,US,17,63.2,173.56,OUT,US,10,23.1,42.15,OUT,GB,11,41.8,81.57,OUT,US,16,18.5,292.77,OUT,US,8,15.6,31.03,IN,US,21,66.9,57.69,OUT,US,22,44.5,126.89,OUT,US,13,14.5,116.87,OUT,US,22,13.5,42.0,OUT,GB,16,41.6,36.11,OUT,GB,13,60.6,45.31,IN,GB,15,72.0,173.87,OUT,US,14,28.8,43.67,OUT,GB,22,51.3,58.12,IN,US,20,21.4,38.81,OUT,US,21,44.2,96.01,OUT,CA,12,32.1,61.83,IN,CA,12,69.6,24.47,OUT,GB,16,20.3,25.15,OUT,US,14,65.9,11.04,IN,US,12,38.1,28.08,IN,US,14,32.7,103.04,IN,US,20,52.1,157.43,IN,GB,9,50.2,94.49,OUT,US,15,18.1,85.09,IN,US,17,35.8,49.34,OUT,GB,18,68.3,101.49,IN,CA,19,66.8
223,0,clean,79.72,IN,US,14,43.5,31.11,IN,US,14,45.8,45.14,IN,CA,22,37.0,79.29,OUT,US,11,46.2,82.81,OUT,GB,17,65.6,23.02,OUT,US,17,66.5,121.22,OUT,GB,11,66.9,134.54,OUT,CA,21,24.9,22.11,OUT,GB,15,70.4,28.25,OUT,GB,10,54.6,141.58,OUT,US,12,34.3,48.55,OUT,GB,10,19.3,9.25,OUT,GB,21,14.9,17.82,OUT,US,17,26.8,44.72,IN,GB,9,43.7,21.53,IN,CA,8,21.3,39.22,IN,US,12,13.8,56.03,OUT,CA,10,15.0,175.88,IN,US,19,62.4,43.28,IN,US,21,51.1,128.77,OUT,US,11,29.1,171.23,IN,US,16,30.0,171.99,OUT,US,10,60.7,68.57,OUT,CA,10,66.1,11.35,OUT,GB,14,14.0,78.94,OUT,US,10,50.7,126.31,IN,US,22,56.5,51.17,OUT,US,8,12.7,220.45,IN,US,21,43.1,108.62,OUT,CA,14,25.9
572,0,clean,149.03,OUT,GB,17,60.6,263.73,OUT,GB,17,71.3,64.04,IN,US,19,41.4,27.76,OUT,US,16,41.5,35.28,OUT,US,18,67.9,47.16,OUT,GB,21,63.8,23.95,OUT,GB,15,54.6,21.26,OUT,US,15,36.6,292.28,OUT,CA,9,30.8,69.55,OUT,US,13,17.9,28.04,IN,CA,22,60.2,104.93,OUT,GB,9,29.9,21.27,OUT,GB,21,45.7,22.72,IN,US,13,34.9,28.72,OUT,US,9,45.3,205.12,OUT,CA,21,41.3,44.6,OUT,US,21,19.6,7.74,IN,CA,16,16.8,143.75,IN,US,20,24.8,42.73,OUT,US,8,36.4,12.43,OUT,US,20,35.4,42.38,OUT,CA,14,17.8,82.83,OUT,US,11,48.6,75.43,IN,CA,22,32.0,230.15,IN,US,17,45.1,27.6,OUT,CA,9,61.2,56.68,IN,US,18,46.9,31.2,OUT,US,8,26.8,15.9,OUT,US,10,68.4,110.88,OUT,US,17,32.4
970,1,structuring,9090.37,IN,US,14,17.7,147.17,IN,CA,9,14.5,8622.41,IN,CA,10,17.3,9699.31,IN,US,17,16.9,9162.46,IN,US,13,20.8,80.51,IN,US,18,55.9,9570.64,IN,CA,9,6.0,8830.13,IN,US,16,30.0,8752.32,IN,US,12,35.0,9358.46,IN,US,16,27.8,23.85,OUT,US,16,18.5,41.27,OUT,US,15,23.3,9752.07,IN,US,17,8.3,19.3,OUT,US,16,42.9,9313.0,IN,US,14,5.2,47.62,IN,US,12,20.0,61.57,OUT,GB,15,48.5,8575.77,IN,GB,12,11.6,41.77,OUT,US,21,70.9,38.08,OUT,GB,8,42.4,15.03,OUT,US,14,47.7,71.51,IN,US,13,67.4,11.71,IN,US,10,39.0,55.97,OUT,CA,20,39.1,12.94,IN,US,22,19.1,56.85,OUT,US,14,39.7,54.33,IN,CA,16,19.0,75.39,OUT,US,21,44.3,108.83,OUT,GB,8,63.7,126.23,OUT,GB,13,60.0
653,0,clean,56.71,IN,CA,21,40.3,25.32,OUT,CA,22,39.1,190.96,IN,CA,9,38.0,81.47,OUT,US,8,15.5,29.38,IN,US,8,29.1,24.65,OUT,US,16,40.4,69.81,IN,GB,9,35.4,56.56,OUT,GB,8,31.3,106.24,OUT,GB,14,12.6,84.57,OUT,GB,8,65.4,44.19,OUT,US,11,15.7,35.34,OUT,US,13,27.6,48.04,OUT,US,16,15.6,35.14,OUT,US,11,18.0,49.2,OUT,US,14,57.8,55.32,IN,CA,14,56.7,26.62,IN,GB,22,22.5,90.43,OUT,GB,9,32.6,40.6,IN,GB,22,54.9,27.84,IN,US,22,67.4,41.21,OUT,US,9,54.0,66.27,OUT,US,17,31.1,58.35,OUT,US,15,56.5,76.53,OUT,US,11,39.7,112.02,OUT,GB,21,34.2,155.08,IN,CA,8,50.8,68.61,IN,US,9,15.5,23.21,OUT,GB,15,26.6,44.02,OUT,CA,18,16.0,24.45,OUT,GB,18,48.3
545,0,clean,7.0,IN,CA,21,67.8,17.53,OUT,US,18,24.7,76.22,OUT,US,13,26.6,10.65,IN,US,21,47.0,35.71,OUT,CA,19,45.1,52.28,IN,GB,10,59.1,28.15,OUT,US,10,54.5,31.4,IN,US,22,42.7,67.85,IN,US,20,13.6,122.42,OUT,US,22,43.9,25.36,OUT,US,12,67.4,34.47,OUT,CA,17,33.8,30.42,OUT,CA,9,17.4,7.87,OUT,CA,8,52.9,61.15,IN,US,15,41.5,115.33,IN,US,11,20.4,123.14,OUT,GB,9,68.8,27.2,IN,US,11,26.9,20.06,OUT,US,13,16.9,55.55,OUT,CA,19,37.9,106.0,OUT,US,19,20.2,61.8,IN,US,19,61.7,68.82,IN,GB,12,67.8,136.11,OUT,CA,9,18.2,30.23,OUT,GB,10,57.4,45.79,OUT,GB,10,43.9,201.88,IN,US,12,16.7,46.64,IN,US,14,35.2,19.81,IN,GB,15,23.7,31.96,OUT,CA,21,12.2
582,0,clean,30.64,IN,US,11,17.7,34.37,OUT,US,20,32.5,29.72,OUT,US,19,54.8,27.29,OUT,GB,10,57.1,95.09,OUT,US,15,62.4,21.23,OUT,US,19,55.8,44.15,IN,US,12,26.0,26.46,IN,US,18,61.0,17.04,OUT,GB,20,51.9,109.52,IN,US,18,16.9,36.02,OUT,US,13,42.8,63.48,OUT,US,17,12.2,16.34,OUT,US,19,21.1,30.16,OUT,US,17,56.9,99.97,OUT,US,20,15.8,432.6,IN,US,11,26.4,11.23,OUT,US,19,16.0,46.48,OUT,US,14,43.8,75.93,OUT,US,21,58.5,33.35,IN,US,18,21.4,107.73,OUT,US,16,43.9,27.29,OUT,GB,22,54.4,61.75,OUT,GB,13,53.8,35.96,IN,US,14,15.9,144.83,OUT,US,18,31.5,31.78,OUT,US,12,34.2,41.2,IN,US,9,38.1,116.34,IN,CA,17,55.8,23.99,IN,US,8,66.3,57.69,OUT,US,20,12.3
633,0,clean,156.49,IN,US,12,44.2,211.94,IN,CA,12,40.4,75.8,IN,US,21,32.0,23.8,OUT,US,15,53.5,41.99,OUT,GB,22,27.8,52.56,OUT,GB,8,24.1,67.79,IN,US,11,38.5,55.57,OUT,US,18,37.4,68.37,IN,US,13,20.7,50.77,IN,US,15,28.2,67.5,OUT,CA,15,26.7,37.77,IN,US,18,51.8,41.66,OUT,GB,16,18.2,34.44,IN,US,14,66.2,253.11,IN,US,13,28.2,176.11,IN,CA,11,45.8,85.13,OUT,CA,15,19.7,157.63,OUT,US,19,31.2,103.42,OUT,US,21,71.6,63.12,IN,US,20,12.9,16.37,OUT,GB,15,12.2,44.27,OUT,GB,13,47.4,41.76,IN,US,18,39.5,22.06,OUT,CA,18,46.3,16.63,IN,GB,17,38.5,80.98,OUT,GB,18,56.4,70.78,OUT,US,21,68.2,21.46,OUT,GB,16,58.7,30.06,OUT,CA,19,47.8,138.24,OUT,GB,18,52.8
176,0,clean,32.69,IN,CA,15,60.9,92.5,OUT,US,11,66.1,124.15,IN,CA,10,51.9,88.2,OUT,GB,14,13.8,199.34,IN,CA,13,53.1,76.15,OUT,US,20,54.9,20.62,OUT,CA,11,62.8,162.5,OUT,US,19,61.6,33.65,IN,CA,17,50.1,113.11,IN,US,19,71.7,192.29,IN,US,17,44.7,78.68,OUT,US,22,65.6,16.5,IN,US,16,30.3,26.19,OUT,CA,15,16.1,157.31,OUT,US,21,42.3,47.69,IN,US,12,37.5,58.19,OUT,US,12,27.3,100.19,OUT,US,21,37.6,95.3,OUT,US,15,44.1,68.24,IN,CA,19,48.2,46.2,IN,US,18,59.1,42.52,OUT,US,18,53.2,108.45,IN,GB,15,47.7,85.02,OUT,US,21,69.6,44.44,OUT,GB,17,44.3,129.76,OUT,GB,16,46.8,49.24,OUT,US,12,58.6,27.62,OUT,CA,17,71.6,29.75,OUT,US,12,54.2,24.95,IN,US,14,62.4
665,0,clean,19.54,OUT,US,22,71.7,70.11,IN,CA,8,40.6,40.47,IN,US,9,28.4,34.3,IN,GB,15,33.8,56.04,OUT,CA,20,38.3,25.3,IN,US,17,15.6,22.01,OUT,US,8,43.8,6.74,OUT,US,20,36.4,220.92,OUT,CA,11,32.4,85.16,OUT,US,10,52.1,49.73,OUT,US,18,23.6,32.02,IN,CA,8,68.8,5.47,IN,US,11,69.8,30.48,OUT,US,10,41.6,96.8,IN,CA,8,50.3,116.02,OUT,US,22,38.7,91.27,OUT,US,11,35.7,61.97,OUT,CA,14,17.4,154.95,OUT,US,12,13.0,41.98,OUT,US,8,65.8,130.08,OUT,US,19,32.2,40.14,OUT,US,17,15.9,26.98,OUT,US,17,70.8,24.42,IN,CA,9,54.6,23.3,IN,US,20,33.8,92.5,OUT,GB,22,45.6,30.14,IN,US,13,21.1,23.89,OUT,CA,22,32.2,96.64,IN,GB,22,30.3,70.98,OUT,US,16,27.7
673,0,clean,40.01,OUT,CA,15,57.2,53.84,OUT,CA,17,65.9,44.99,OUT,GB,15,69.4,12.17,OUT,US,14,43.5,216.45,IN,US,9,34.8,43.85,OUT,US,14,38.0,62.69,OUT,GB,15,51.8,147.77,OUT,US,22,14.5,8.36,IN,US,15,21.7,36.26,IN,US,20,16.4,40.06,OUT,CA,22,33.3,41.72,IN,GB,21,51.0,47.52,IN,CA,11,36.2,173.77,OUT,CA,11,18.6,93.58,OUT,GB,10,61.9,117.5,OUT,US,14,45.2,56.7,OUT,US,21,41.3,17.82,OUT,US,13,38.9,10.34,OUT,US,10,30.0,16.06,IN,US,19,13.0,72.81,OUT,US,15,34.7,56.0,OUT,US,17,12.8,46.15,OUT,CA,15,52.6,40.66,OUT,GB,18,18.1,272.97,OUT,US,20,63.5,28.27,OUT,GB,20,68.8,114.69,IN,US,17,17.9,54.68,IN,GB,18,42.4,52.0,OUT,CA,22,45.8,139.95,OUT,US,14,55.4
585,0,clean,56.35,IN,CA,13,29.6,23.39,OUT,GB,10,32.6,36.81,OUT,US,10,27.7,210.01,IN,US,8,26.1,22.0,OUT,US,18,42.5,87.32,OUT,US,21,28.8,74.76,IN,US,11,31.5,53.55,OUT,US,15,51.6,82.73,OUT,GB,8,25.5,21.58,OUT,US,15,47.2,205.42,OUT,US,19,71.5,254.65,IN,US,20,24.1,56.69,IN,US,19,14.3,379.36,OUT,US,11,29.1,39.68,OUT,CA,11,25.0,75.21,IN,CA,8,59.8,171.66,OUT,US,13,22.1,37.82,OUT,US,12,57.3,18.08,IN,US,9,49.8,15.04,OUT,CA,15,63.3,283.91,OUT,US,19,51.8,35.76,OUT,GB,10,39.0,47.06,IN,GB,21,20.6,22.42,OUT,US,16,37.7,116.59,IN,US,9,50.1,29.22,OUT,US,20,47.6,36.85,OUT,US,18,70.8,69.38,OUT,CA,13,39.2,23.31,OUT,GB,10,63.4,47.33,IN,CA,14,71.7
873,0,clean,67.33,IN,US,18,48.7,17.49,OUT,US,21,38.7,45.1,OUT,US,10,24.4,86.57,OUT,US,14,50.5,93.73,IN,GB,20,50.2,12.33,OUT,US,9,20.5,96.07,OUT,US,19,33.7,44.82,OUT,US,21,68.5,47.09,IN,US,13,63.5,8.23,IN,US,10,52.5,180.34,OUT,CA,11,30.0,62.89,IN,GB,21,40.8,16.04,OUT,CA,12,47.1,73.71,IN,US,17,60.0,71.92,OUT,GB,16,68.5,145.19,IN,GB,22,53.1,42.62,IN,US,17,15.8,55.12,OUT,US,21,16.6,32.65,OUT,US,9,20.7,88.09,IN,CA,18,64.8,29.17,OUT,CA,14,20.2,26.73,OUT,US,17,13.0,51.72,IN,US,15,13.7,20.48,OUT,US,16,18.3,196.7,OUT,US,20,15.3,255.14,OUT,CA,17,16.5,37.98,OUT,US,11,21.2,18.01,OUT,CA,20,54.3,71.47,OUT,US,16,49.9,37.13,IN,CA,22,30.8
393,0,clean,15.79,OUT,US,15,47.7,182.03,IN,GB,16,19.0,192.59,OUT,US,20,27.2,55.43,OUT,US,22,55.4,157.33,OUT,US,10,38.1,35.12,OUT,CA,15,32.3,12.27,IN,CA,18,41.0,29.72,IN,US,16,21.5,217.77,OUT,CA,13,28.4,16.56,IN,GB,9,35.0,54.58,OUT,GB,15,67.7,56.11,OUT,GB,21,31.9,36.22,IN,US,19,52.1,38.29,OUT,US,18,23.2,57.85,IN,US,17,58.7,34.82,OUT,US,19,12.7,17.5,IN,CA,13,18.8,64.85,OUT,US,13,45.0,128.86,IN,GB,11,55.8,109.47,IN,US,14,28.6,28.57,OUT,US,10,19.5,20.07,IN,US,22,23.3,43.5,OUT,US,11,66.6,191.37,IN,US,17,24.1,91.51,OUT,GB,18,68.7,95.89,OUT,CA,20,44.5,111.26,IN,US,17,21.4,76.45,IN,GB,15,36.2,60.13,OUT,CA,16,45.6,92.74,OUT,US,20,51.1
163,0,clean,28.29,IN,US,17,58.2,20.59,OUT,CA,15,20.3,34.62,IN,GB,17,57.3,49.44,OUT,US,14,44.1,23.3,OUT,US,20,49.4,54.17,IN,US,10,44.8,14.14,IN,US,20,65.5,22.29,OUT,US,18,14.0,93.38,OUT,GB,19,62.5,88.5,OUT,US,18,53.5,39.9,OUT,US,21,19.8,24.19,OUT,GB,18,56.1,24.0,IN,US,13,16.0,40.5,OUT,GB,15,39.1,91.43,IN,CA,9,69.7,114.73,IN,US,22,33.4,36.7,OUT,CA,15,44.6,21.7,IN,US,22,23.8,67.65,OUT,CA,20,48.9,28.25,OUT,US,19,16.7,36.07,OUT,CA,17,49.7,157.63,OUT,GB,10,43.9,105.82,OUT,CA,16,63.4,61.95,IN,US,13,41.8,19.74,IN,CA,19,43.0,64.66,OUT,US,18,14.3,127.76,OUT,US,18,43.5,40.43,IN,US,8,49.5,160.92,IN,US,20,53.7,153.58,OUT,GB,13,71.7
248,0,clean,224.06,OUT,CA,14,57.1,509.67,OUT,GB,12,27.6,58.73,IN,US,12,47.3,102.57,OUT,US,19,60.8,13.14,IN,US,12,34.1,181.67,IN,US,8,36.4,101.59,OUT,US,17,69.5,37.07,OUT,GB,22,37.1,146.9,IN,US,21,32.0,44.54,OUT,US,20,52.3,37.85,OUT,CA,10,38.8,79.86,IN,US,19,47.8,23.32,OUT,GB,20,13.3,123.63,OUT,US,9,24.9,23.46,IN,US,14,19.9,23.57,OUT,US,10,64.1,26.37,IN,US,22,20.8,100.24,OUT,US,12,41.6,33.33,OUT,GB,15,66.6,18.57,IN,US,9,63.5,33.63,OUT,US,15,63.8,53.22,IN,GB,16,13.5,21.23,OUT,CA,16,20.0,21.73,IN,US,11,52.8,295.61,IN,US,22,38.7,27.43,OUT,US,9,46.0,42.16,OUT,CA,14,55.1,40.7,OUT,US,14,58.0,38.97,IN,US,21,23.8,89.75,OUT,CA,11,63.8
634,0,clean,27.05,IN,CA,18,23.0,62.59,OUT,GB,11,66.3,46.91,IN,GB,9,68.8,81.87,IN,US,14,64.8,27.53,OUT,US,16,64.8,58.68,IN,GB,13,56.6,62.49,IN,CA,12,59.4,65.64,OUT,US,21,58.5,58.16,OUT,CA,19,27.1,71.93,IN,US,22,65.1,315.27,OUT,US,13,50.7,423.71,OUT,CA,19,30.3,32.74,OUT,US,16,43.3,8.55,IN,US,17,64.4,87.92,OUT,US,10,31.9,63.37,IN,GB,17,12.4,127.59,IN,US,20,56.1,68.57,OUT,US,12,71.7,57.22,OUT,US,18,63.9,134.71,OUT,US,20,42.2,150.66,OUT,US,18,19.4,18.01,IN,GB,16,28.4,28.41,IN,GB,14,64.0,50.18,OUT,US,15,48.4,59.07,OUT,US,18,25.4,45.57,IN,US,22,39.9,77.27,OUT,US,9,21.1,121.13,OUT,GB,18,61.5,216.63,IN,US,14,44.6,86.76,IN,US,12,12.3
885,0,clean,53.89,OUT,US,22,59.4,70.55,IN,US,18,61.3,16.48,IN,US,14,63.6,62.76,IN,US,15,67.6,14.17,IN,US,12,65.8,59.02,IN,GB,20,50.8,32.4,IN,CA,10,13.6,27.31,OUT,CA,11,37.9,106.47,OUT,GB,8,45.5,45.22,IN,CA,10,33.7,79.76,OUT,US,12,32.7,81.9,IN,GB,21,43.3,150.8,IN,US,20,67.4,20.77,OUT,US,20,50.7,113.89,OUT,US,18,69.2,55.32,IN,CA,14,18.3,40.35,OUT,GB,14,28.4,21.77,OUT,US,10,14.0,88.7,OUT,US,15,27.8,26.11,IN,US,17,59.4,82.62,IN,US,16,38.8,255.26,OUT,US,11,56.2,119.58,IN,GB,15,20.2,166.19,IN,GB,22,33.2,30.72,IN,US,14,46.8,100.5,IN,GB,10,40.1,21.86,OUT,US,8,50.8,45.3,OUT,US,16,31.6,219.87,IN,CA,22,24.2,33.57,IN,US,16,23.4
669,0,clean,98.99,OUT,GB,22,31.1,94.09,IN,US,19,31.9,58.45,OUT,US,21,49.6,21.29,OUT,GB,16,16.4,38.85,OUT,US,18,18.7,106.73,OUT,US,17,64.1,157.87,IN,US,22,22.8,42.05,OUT,US,17,13.5,44.71,OUT,US,14,20.7,47.97,OUT,GB,15,59.8,68.03,IN,CA,21,36.1,34.3,IN,US,16,36.7,5.39,IN,US,9,34.3,141.77,OUT,US,8,61.9,229.47,OUT,US,15,67.8,33.45,OUT,CA,13,45.1,23.26,OUT,US,17,33.5,48.93,OUT,CA,10,32.2,46.99,IN,US,9,46.0,121.08,OUT,CA,20,51.2,57.04,OUT,CA,15,30.8,28.96,IN,CA,10,70.6,19.02,IN,US,21,59.8,109.13,IN,CA,11,47.4,88.2,IN,US,10,32.7,127.54,OUT,US,18,58.3,25.16,IN,GB,17,67.8,237.64,IN,US,17,70.3,13.53,OUT,US,19,63.7,96.32,OUT,CA,9,60.9
375,0,clean,152.43,OUT,CA,13,67.3,50.26,OUT,US,13,60.2,27.45,IN,US,18,42.2,94.02,IN,CA,8,62.2,42.79,OUT,GB,15,34.7,89.69,IN,US,20,18.6,6.15,IN,CA,13,47.8,54.83,OUT,US,11,32.5,37.8,OUT,GB,21,67.4,23.32,OUT,US,9,36.9,35.07,OUT,US,11,53.7,34.5,IN,US,15,39.2,52.54,OUT,GB,16,55.2,18.29,OUT,US,19,20.8,70.32,OUT,GB,8,37.2,162.87,OUT,US,9,54.4,68.36,IN,US,13,57.7,104.29,OUT,US,20,56.1,131.06,OUT,US,13,25.9,146.82,OUT,CA,15,39.6,243.74,OUT,US,18,71.6,36.62,OUT,US,17,36.8,30.73,OUT,US,9,44.7,102.18,IN,US,14,63.6,96.22,IN,US,20,31.4,101.55,OUT,CA,8,41.1,247.5,OUT,US,14,26.9,55.1,IN,US,20,24.2,76.78,IN,US,12,44.4,24.92,OUT,US,12,49.4
412,0,clean,187.18,OUT,GB,21,22.7,118.49,OUT,GB,12,55.0,82.82,IN,US,19,17.9,36.81,OUT,US,22,34.8,99.48,IN,US,18,48.6,14.16,OUT,US,14,53.7,44.62,IN,US,9,66.1,87.09,OUT,US,16,71.5,98.72,OUT,US,12,39.7,93.31,OUT,GB,13,38.1,69.12,IN,US,8,17.8,46.68,IN,GB,21,60.6,83.96,IN,US,17,66.4,25.48,OUT,CA,18,69.1,27.78,IN,US,17,46.8,57.36,OUT,US,16,68.8,62.71,OUT,US,22,52.5,12.67,OUT,US,16,63.7,78.58,OUT,US,15,42.1,101.31,IN,US,18,55.2,51.32,OUT,US,19,45.0,364.88,IN,CA,15,26.6,31.62,IN,CA,17,59.4,40.9,IN,CA,10,24.3,39.8,OUT,US,11,33.5,51.37,OUT,GB,17,21.5,41.97,OUT,GB,11,20.7,17.72,IN,CA,16,53.5,35.26,OUT,GB,22,55.1,50.5,OUT,GB,17,26.4
74,0,clean,40.99,IN,US,22,15.7,32.52,OUT,US,14,46.5,99.02,OUT,US,19,36.1,47.23,OUT,US,21,56.6,32.48,OUT,GB,22,28.8,157.13,OUT,CA,18,20.8,169.98,OUT,GB,20,24.3,33.77,OUT,US,22,49.1,12.27,OUT,US,22,60.7,122.24,IN,GB,13,30.1,31.57,IN,GB,16,35.4,102.77,IN,GB,16,29.0,11.29,OUT,US,8,30.7,111.51,OUT,GB,12,13.7,20.72,OUT,CA,16,26.5,97.97,IN,US,12,18.6,55.23,OUT,US,8,49.6,25.45,IN,CA,12,57.4,39.42,IN,CA,13,46.3,94.54,OUT,GB,19,71.0,59.43,OUT,GB,11,65.7,87.14,OUT,GB,18,33.0,265.38,OUT,GB,19,20.4,15.62,OUT,GB,17,26.9,199.09,OUT,CA,9,23.6,59.35,OUT,CA,9,20.8,26.6,OUT,US,15,17.5,18.84,IN,US,18,24.9,46.93,OUT,GB,16,43.6,114.13,OUT,GB,15,58.7
113,0,clean,15.46,IN,CA,20,46.7,28.72,OUT,CA,17,25.9,51.46,OUT,US,10,18.5,51.39,IN,US,16,60.6,264.55,OUT,GB,11,22.2,18.02,OUT,GB,21,17.0,81.82,OUT,US,8,40.4,179.7,OUT,CA,12,58.0,336.02,IN,US,13,56.4,39.51,OUT,CA,21,53.3,80.89,IN,GB,20,12.3,86.13,OUT,US,18,41.3,63.84,OUT,CA,16,26.1,50.45,IN,US,14,45.3,77.38,OUT,US,20,54.0,7.2,OUT,US,10,12.8,94.22,IN,US,22,23.8,60.4,IN,GB,15,37.5,45.7,OUT,CA,14,20.4,280.76,IN,CA,12,12.6,31.82,OUT,GB,13,55.2,39.55,OUT,GB,18,48.9,268.61,OUT,GB,18,22.0,28.06,OUT,US,16,24.3,35.16,OUT,CA,11,48.3,48.54,IN,US,16,68.2,106.97,OUT,US,13,54.9,64.47,IN,CA,9,37.0,19.41,IN,US,19,71.6,35.67,IN,GB,15,23.3
